title,condition,url,kind,img_url
"위대한 수업1(GREAT MINDS) : 실리콘밸리의 성공 노트, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS013+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS013+2021_T1+type@asset+block@존헤네시썸네일2.png
"세대별 교양 : 삶을 바꾸는 이야기의 힘(차이나는 클라스, 정서경), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC008+2021_T1/about,인문,http://www.kmooc.kr/asset-v1:JTBC+JTBC008+2021_T1+type@asset+block@정서경썸네일.png
"알고리즘, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOSW01+2021_12/about,공학,http://www.kmooc.kr/asset-v1:HOSEO+HOSEOSW01+2021_12+type@asset+block@알고리즘_타이틀_fin_1_.png
"위대한 수업1(GREAT MINDS) : 세계의 헌법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS012+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS012+2021_T1+type@asset+block@체머런스키섬네일.jpg
"세대별 교양 : 당신의 행복공간을 찾아라(차이나는 클라스, 유현준), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC007+2021_T1/about,공학,http://www.kmooc.kr/asset-v1:JTBC+JTBC007+2021_T1+type@asset+block@유현준섬네일.png
"세대별 교양 : 우리가 경제학을 알아야하는 이유(차이나는 클라스, 장하준), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC006+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:JTBC+JTBC006+2021_T1+type@asset+block@장하준썸네일.png
"위대한 수업1(GREAT MINDS) : 세계무역전쟁, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS011+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS011+2021_T1+type@asset+block@비노드아가왈.jpg
"한국 교육의 시대적 요청 Ⅱ, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_edu_001+2021_A35/about,교육,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_edu_001+2021_A35+type@asset+block@_크기변환_23_한국교육시대적요청2.jpg
"손자병법, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0008+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0008+2021_T2+type@asset+block@강좌카드_손자병법.jpg
"한비자, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0007+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0007+2021_T2+type@asset+block@강좌카드_한비자.jpg
"의학세계사, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0006+2021_T2/about,의료,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0006+2021_T2+type@asset+block@강좌카드_의학세계사.jpg
"생명을 다루는 사람들의 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KonYangK+CK_KY005+KY2021_0501/about,인문,http://www.kmooc.kr/asset-v1:KonYangK+CK_KY005+KY2021_0501+type@asset+block@강좌이미지6.png
"세대별 교양 : Z세대에게 들려주고 싶은 뇌 사용법(차이나는 클라스, 정재승), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+EBS005+2021_T1/about,인문,http://www.kmooc.kr/asset-v1:JTBC+EBS005+2021_T1+type@asset+block@정재승교수1.png
"재난관리 리더십과 재난대응 협업 (Disaster Management Leadership and Collaboration for Disaster Response), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI02+2021_1/about,공학,http://www.kmooc.kr/asset-v1:NDTI+NDTI02+2021_1+type@asset+block@NDTI_교육_썸네일_재난관리_리더십과_재난대응협업.jpg
"재난커뮤니케이션 (Disaster Communication), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI03+2021_1/about,공학,http://www.kmooc.kr/asset-v1:NDTI+NDTI03+2021_1+type@asset+block@NDTI_교육_썸네일_재난_커뮤니케이션.jpg
"한국의 재난관리체계 (Disaster Management System in Korea), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI01+2021_1/about,공학,http://www.kmooc.kr/asset-v1:NDTI+NDTI01+2021_1+type@asset+block@NDTI_교육_썸네일_한국의_재난관리체계.jpg
"위대한 수업1(GREAT MINDS) : 공포의 뇌과학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS010+2021_T1/about,자연,http://www.kmooc.kr/asset-v1:EBS+EBS010+2021_T1+type@asset+block@조지프르두.png
"위대한 수업1(GREAT MINDS) : 팩트 폭격, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS009+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS009+2021_T1+type@asset+block@스티븐핑커.jpg
"세대별 교양 : 당신의 인생을 스타트업 하세요(차이나는 클라스, 김태용 이채린), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC004+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:JTBC+JTBC004+2021_T1+type@asset+block@이들이_스타트업에.png
"욕망의 이해 : 모방이론으로 우리 일상 돌아보기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU401_01K+U401A_5_2021_T2/about,인문,http://www.kmooc.kr/asset-v1:UOUk+UOU401_01K+U401A_5_2021_T2+type@asset+block@191127-t.jpg
"위대한 수업1(GREAT MINDS) : 암, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS008+2021_T1/about,의료,http://www.kmooc.kr/asset-v1:EBS+EBS008+2021_T1+type@asset+block@그림1.jpg
"세대별 교양 : 괴짜의 상상은 현실이 된다(차이나는 클라스, 이광형총장), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC003+2021_T1/about,인문,http://www.kmooc.kr/asset-v1:JTBC+JTBC003+2021_T1+type@asset+block@이광형썸네일.png
"치매, 파킨스병, 뇌졸중 환자의 연하장애, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU09K+2021_2/about,의료,http://www.kmooc.kr/asset-v1:CAUk+CAU09K+2021_2+type@asset+block@연하장애-썸네일.png
"4차산업혁명과 산업보안법제도, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CAUk+CAU08K+2021_2/about,사회,http://www.kmooc.kr/asset-v1:CAUk+CAU08K+2021_2+type@asset+block@4차산업보안법-썸네일.png
"외국인근로자 사업담당자가 알아야 할 보건의료지원의 이해, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KOFIH+KOFIH02+2021-01/about,의료,http://www.kmooc.kr/asset-v1:KOFIH+KOFIH02+2021-01+type@asset+block@인트로_사진2.png
"위대한 수업1(GREAT MINDS) : 실천윤리학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS007+2021_T1/about,인문,http://www.kmooc.kr/asset-v1:EBS+EBS007+2021_T1+type@asset+block@그림1.jpg
"생활 속의 약과 건강, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:semyung+semyung_01+2021_01_2/about,의료,http://www.kmooc.kr/asset-v1:semyung+semyung_01+2021_01_2+type@asset+block@생활_속의_약과_건강11.jpg0.jpg
"생활 속의 표절과 저작권, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:semyung+semyung_02+2021_02_2/about,사회,http://www.kmooc.kr/asset-v1:semyung+semyung_02+2021_02_2+type@asset+block@생활_속의_표절과_저작권0.png
"마음을 성장시키는 상담자 대화법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU002+2021_3/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU002+2021_3+type@asset+block@마음을성장시키는상담자대화법_썸네일_21-3.png
"심리학으로 풀어보는 군대이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU005+2021_2/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU005+2021_2+type@asset+block@심리학으로풀어보는군대이야기_썸네일_21-2.png
"빨주노초파남보 나의 삶 속의 색, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU003+2021_2/about,예체능,http://www.kmooc.kr/asset-v1:SCU+SCU003+2021_2+type@asset+block@빨주노초파남보나의삶속의색_썸네일_21-2.png
"시따라 길따라, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU004+2021_2/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU004+2021_2+type@asset+block@시따라길따라_썸네일_21-2.jpg
"세대별 교양 : 여러분은 춤추고 꿈꾸고 있나요(차이나는 클라스, 리아킴편), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC002+2021_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC002+2021_T1+type@asset+block@섬네일2.png
"위대한 수업1(GREAT MINDS) : 생각은 어떻게 작동하는가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS006+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS006+2021_T1+type@asset+block@리처드니스벳.jpg
"세대별 교양 : 당신의 상상이 살아움직인다면(차이나는 클라스, 에릭오편), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC001+2021_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC001+2021_T1+type@asset+block@섬네일.png
"일본취업과 기업문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK03+2021_2/about,인문,http://www.kmooc.kr/asset-v1:CUK+CUK03+2021_2+type@asset+block@섬네일_2021-2.jpg
"포용적 사회를 위한 디지털헬스케어, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:YonseiWK+FD_WY103_01k+2021_03A_T2/about,의료,http://www.kmooc.kr/asset-v1:YonseiWK+FD_WY103_01k+2021_03A_T2+type@asset+block@디헬.jpg
"위대한 수업1(GREAT MINDS) : 돈의 심리학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS005+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS005+2021_T1+type@asset+block@댄에리얼리.jpg
"사고와 안전의 이해 : 위험 관리에 대한 전략, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK02+2021_2/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK02+2021_2+type@asset+block@썸네일2021-2.jpg
"환경사건에 감춰진 진실, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KEPA+KEPA001+2021_T3/about,인문,http://www.kmooc.kr/asset-v1:KEPA+KEPA001+2021_T3+type@asset+block@강자.png
"한국, 세계와 만나다: '조약'으로 보는 한국근대사 , 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_004+2021_A36/about,인문,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_hum_004+2021_A36+type@asset+block@_크기변환_24_한국_세계와만나다_부제추가_.jpg
"위대한 수업1(GREAT MINDS) : 젠더, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS004+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS004+2021_T1+type@asset+block@주디스버틀러.jpg
"진취적 통일왕조, 고려 500년, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_08+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:JNUk+JNUk_08+2021_T2+type@asset+block@고려1__썸네일_.png
"Life 3.0 시대와 노화혁명, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_05+2021_T2/about,의료,http://www.kmooc.kr/asset-v1:JNUk+JNUk_05+2021_T2+type@asset+block@노화1__썸네일_.png
"독서경영: 독서와 가치있는 삶, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_10+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:JNUk+JNUk_10+2021_T2+type@asset+block@독서1__썸네일_.png
"현대인권과 법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_09+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:JNUk+JNUk_09+2021_T2+type@asset+block@인권1__썸네일_.png
"물리, 익숙한 것들의 마법, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk03+2021_T2/about,자연,http://www.kmooc.kr/asset-v1:JNUk+JNUk03+2021_T2+type@asset+block@물리1__썸네일_.png
"황하 문명에서 제국의 출현까지, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_11+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:JNUk+JNUk_11+2021_T2+type@asset+block@황하1__썸네일_.png
"분쟁의 세계지리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JNUk+JNUk_07+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:JNUk+JNUk_07+2021_T2+type@asset+block@분쟁1__썸네일_.png
"100개 한자로 읽는 중국문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_07+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:KSUk+KSUk_07+2021_T2+type@asset+block@100개-한자.png
"부산 건축 톺아보기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_09+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:KSUk+KSUk_09+2021_T2+type@asset+block@부산건축.png
"문화로 읽는 부산, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KSUk+KSUk_08+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:KSUk+KSUk_08+2021_T2+type@asset+block@문화부산.png
"위대한 수업1(GREAT MINDS) : 당신이 몰랐던 진화론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS003+2021_T1/about,자연,http://www.kmooc.kr/asset-v1:EBS+EBS003+2021_T1+type@asset+block@리처드도킨스.jpg
"시계열분석 기법과 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN677+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN677+2021_T2+type@asset+block@xxxx.JPG
"전자기학 입문 - 일반물리 II, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+PHYS102k+2021_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+PHYS102k+2021_T2+type@asset+block@333.JPG
"반도 채 몰라도 들을 수 있는 반도체 소자 이야기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+UOS01+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:UOSk+UOS01+2021_T2+type@asset+block@강의_슬라이드_2021_02.012.jpeg
"시민을 위한 정부회계, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+UOS02+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:UOSk+UOS02+2021_T2+type@asset+block@강의_슬라이드_2021_02.011.jpeg
"21세기 체형 관리학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAU01+2021_5/about,자연,http://www.kmooc.kr/asset-v1:JanganUniv+JAU01+2021_5+type@asset+block@체형관리학_썸네일_최종__1_.png
"광고&잡지 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS03+2021_5/about,예체능,http://www.kmooc.kr/asset-v1:JanganUniv+JAUS03+2021_5+type@asset+block@장안대학교-광고잡지스타일링_조인실_.jpg
"20세기 패션, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS02+2021_5/about,예체능,http://www.kmooc.kr/asset-v1:JanganUniv+JAUS02+2021_5+type@asset+block@썸네일_20세기패션.png
"기초 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS01+2021_5/about,예체능,http://www.kmooc.kr/asset-v1:JanganUniv+JAUS01+2021_5+type@asset+block@썸네일_기초스타일링.png
"방송&무대 스타일링, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JanganUniv+JAUS04+2021_5/about,예체능,http://www.kmooc.kr/asset-v1:JanganUniv+JAUS04+2021_5+type@asset+block@썸네일_방송무대.png
"시민을 위한 도시학 개론, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS02+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:UOSk+ACE_UOS02+2021_T2+type@asset+block@강의_슬라이드_2021_02.017.jpeg
"고려의 유산, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS03+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:UOSk+ACE_UOS03+2021_T2+type@asset+block@강의_슬라이드_2021_02.001.jpeg
"쉽게 시작하는 기초선형대수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS06+2021_T3/about,자연,http://www.kmooc.kr/asset-v1:UOSk+ACE_UOS06+2021_T3+type@asset+block@강의_슬라이드_2021_02.009.jpeg
"위대한 수업1(GREAT MINDS) : 세계 경제 예측, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS002+2021_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS002+2021_T1+type@asset+block@1624663353678-1.jpg
"스토리텔링과 인공지능, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU058.019k+2021_S2/about,인문,http://www.kmooc.kr/asset-v1:SNUk+SNU058.019k+2021_S2+type@asset+block@21-2_스토리텔링과인공지능.png
"한국 인문 DNA 세시풍속과 한국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DHUk+DHU05k+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:DHUk+DHU05k+2021_T2+type@asset+block@KakaoTalk_20200131_184258878.jpg
"동아시아 속 중국 공연예술, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+IV_HYUKMOOC2019-1k+2021_C1/about,인문,http://www.kmooc.kr/asset-v1:HYUk+IV_HYUKMOOC2019-1k+2021_C1+type@asset+block@동아시아속_중국공연예술.png
"또 하나의 유럽, 발칸 유럽의 역사 문화 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HUFS+HUFS_02+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:HUFS+HUFS_02+2021_T2+type@asset+block@표지이미지_수정본100-04.jpg
"HTML에서 웹앱까지, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HKU07+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:HGUk+HKU07+2021_T2+type@asset+block@_꾸미기__현대세계관의이해_꾸미기__현대세계관의이해김군오교수님강의배경.jpg
"Operation Management, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:WSUK+WSU_03K+2021_2A/about,사회,http://www.kmooc.kr/asset-v1:WSUK+WSU_03K+2021_2A+type@asset+block@_크기변환_1-1._우송대학교-Operation_Management_Hasnan_Baber_-국문-강좌이미지.png
"상하수도공학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KNUT+KNUT01+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:KNUT+KNUT01+2021_T2+type@asset+block@한국교통대학교-상하수도공학_최정동_-썸네일.jpg
"전기자기학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:AYUk+AYUk_EM_01+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:AYUk+AYUk_EM_01+2021_T2+type@asset+block@전기자기학_thumbnail.png
"한국 알리기 외교, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_int_001+2021_A37/about,사회,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_int_001+2021_A37+type@asset+block@_크기변환_25_한국_알리기.jpg
"모바일 프로그래밍, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk08L_EN02+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:PKNUk+PKNUk08L_EN02+2021_T2+type@asset+block@asset-v1_PKNUk_PKNUk08L_EN02_2021_T2_type_asset_block_케이묵.jpg
"보전생물학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk11M-NS01+2021_T2/about,자연,http://www.kmooc.kr/asset-v1:PKNUk+PKNUk11M-NS01+2021_T2+type@asset+block@보전생물학.JPG
"리빙랩 설계 입문, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_007+2021_A40/about,공학,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_eng_007+2021_A40+type@asset+block@_크기변환_28_리빙랩.jpg
"클라우드 컴퓨팅과 인공지능, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_eng_006+2021_A42/about,공학,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_eng_006+2021_A42+type@asset+block@_크기변환_31_클라우드.jpg
"위기의 정치경제학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_glo_007k+2021_04SM_05/about,사회,http://www.kmooc.kr/asset-v1:SookmyungK+SM_glo_007k+2021_04SM_05+type@asset+block@thumnail_global_2021.jpg
"고전의 현장과 스토리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_kor_010k+2021_04SM_06/about,인문,http://www.kmooc.kr/asset-v1:SookmyungK+SM_kor_010k+2021_04SM_06+type@asset+block@thumnail_kor_2021.jpg
"스마트팩토리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:U1U+U1U01+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:U1U+U1U01+2021_T2+type@asset+block@2021-2.jpg
"한반도의 국제관계(International Relations of the Korean Peninsula : Past, Present, and Future C), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU01k+2021_15/about,사회,http://www.kmooc.kr/asset-v1:KYUNGNAMUNIVk+KNU01k+2021_15+type@asset+block@썸네일_한반도의국제관계_2.jpg
"뇌교육명상 : 스트레스 관리 및 자기역량강화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:GCU+GCU01+2020_T2/about,인문,http://www.kmooc.kr/asset-v1:GCU+GCU01+2020_T2+type@asset+block@20201028_152616.png
"경제성 공학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:HBNU+HBNU02+2021_T2/about,공학,http://www.kmooc.kr/asset-v1:HBNU+HBNU02+2021_T2+type@asset+block@표지.jpg
"한국 교육의 시대적 요청 Ⅰ, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_edu_001+2021_A34/about,교육,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_edu_001+2021_A34+type@asset+block@_크기변환_22_한국교육시대적요청1.jpg
"유네스코 무형유산 제주해녀, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU04k+2021_2/about,인문,http://www.kmooc.kr/asset-v1:JEJUk+JEJU04k+2021_2+type@asset+block@_크기변환_asset-v1_JEJUk_JEJU04k_2018_2_type_asset_block_thumbnail.jpg
"내 몸을 지키는 의학상식, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU12k+2021_2/about,의료,http://www.kmooc.kr/asset-v1:JEJUk+JEJU12k+2021_2+type@asset+block@2_main.png
"영화 속 숨겨진 의미 읽기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:KMUniv+KMUniv04+2021_T3/about,예체능,http://www.kmooc.kr/asset-v1:KMUniv+KMUniv04+2021_T3+type@asset+block@영화_속_숨겨진_의미읽기_강좌_썸네일.jpg
"우리 시대 한국의 시인들, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_003+2021_A33/about,인문,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_hum_003+2021_A33+type@asset+block@_크기변환_19_우리시대한국의시인들.jpg
"호모나랜스, 스토리텔링을 탐하다., 인문",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU11k+2021_2/about,인문,http://www.kmooc.kr/asset-v1:JEJUk+JEJU11k+2021_2+type@asset+block@제주대학교-호모나랜스__스토리텔링을_탐하다_양진건_-강좌대표_이미지.jpg
"루쉰과 현대, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG07k+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG07k+2021_T2+type@asset+block@루쉰과_현대.jpg
"융복합 프론티어 글쓰기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG01k+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG01k+2021_T2+type@asset+block@융복합.jpg
"물리화학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG08k+2021_T2/about,자연,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG08k+2021_T2+type@asset+block@물리화학.jpg
"제자백가의 사상, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG09k+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG09k+2021_T2+type@asset+block@제자백가.jpg
"한류(Hallyu) 한국 대중문화의 글로컬라이제이션(Glocalization), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG06K+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG06K+2021_T2+type@asset+block@한류.jpg
"공공외교란 무엇인가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG05k+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG05k+2021_T2+type@asset+block@_공공외교란_무엇인가.jpg
"세계는 무엇으로 움직이는가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG03k+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG03k+2021_T2+type@asset+block@세계.jpg
"현대 세계관의 이해 Understanding Modern Worldviews, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HGUk+HKG06+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:HGUk+HKG06+2021_T2+type@asset+block@cover.jpg
"딥러닝개론 및 응용, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC14k+2021_04SJ14_R2/about,공학,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJKMOOC14k+2021_04SJ14_R2+type@asset+block@2021-2__썸네일__딥러닝개론_및_응용.jpg
"국어연구소, 당신이 모르는 한국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc11K+2021_T2/about,인문,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc11K+2021_T2+type@asset+block@_크기변환_국어연구소.jpg
"차이나 리포트, 중국통상을 말하다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc09K+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc09K+2021_T2+type@asset+block@_크기변환_차이나리포트.jpg
"미디어는 메시지다. 미디어 생태학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SoongsilUnivK+soongsilmooc10K+2021_T2/about,사회,http://www.kmooc.kr/asset-v1:SoongsilUnivK+soongsilmooc10K+2021_T2+type@asset+block@_크기변환_미디어.jpg
"컴퓨터 네트워킹, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PNUk+CN_C01+2021_KM_013/about,공학,http://www.kmooc.kr/asset-v1:PNUk+CN_C01+2021_KM_013+type@asset+block@컴퓨터-네트워크.jpg
